time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1973-11-06,15.1,11.9,18.0,2.8,0.0,139.1,21.4,44.3,1020.7,0.0
1973-11-07,16.8,15.2,19.7,1.3,0.0,157.5,16.2,33.5,1020.7,0.0
1973-11-08,14.5,10.8,18.0,0.0,0.0,,6.3,22.3,1018.6,486.0
1973-11-09,14.1,10.8,16.9,5.1,0.0,,14.8,46.4,,0.0
1973-11-10,15.8,13.6,16.9,14.2,0.0,,15.7,29.5,,0.0
1973-11-11,15.4,13.5,16.9,19.6,0.0,153.2,25.1,59.0,1015.4,0.0
1973-11-12,13.3,10.8,15.8,9.1,0.0,,23.5,48.2,1016.5,174.0
1973-11-13,11.1,9.1,14.1,13.2,0.0,162.8,15.1,53.6,,0.0
1973-11-14,11.4,8.0,15.2,0.0,0.0,,11.0,29.5,1022.1,312.0
1973-11-15,12.0,9.1,15.2,0.0,0.0,148.3,11.6,29.5,,30.0
1973-11-16,12.2,10.8,14.7,15.0,0.0,157.9,29.9,55.4,1013.4,30.0
1973-11-17,11.8,9.7,14.1,23.4,0.0,161.3,25.9,57.2,1009.2,60.0
1973-11-18,9.4,4.7,13.5,0.0,0.0,,14.0,46.4,1014.9,492.0
1973-11-19,6.7,2.4,11.9,0.0,0.0,326.6,11.8,40.7,1023.5,534.0
1973-11-20,6.6,4.1,9.1,3.0,0.0,153.0,20.7,42.5,1018.5,84.0
1973-11-21,6.9,2.4,11.3,0.0,0.0,137.1,10.8,22.3,,354.0
1973-11-22,8.1,4.7,11.3,0.0,0.0,121.1,11.0,24.1,1014.8,12.0
1973-11-23,6.7,2.4,10.8,0.3,0.0,,5.9,27.7,1019.7,186.0
1973-11-24,8.9,5.2,13.0,0.3,0.0,336.4,18.8,53.6,,366.0
1973-11-25,7.4,5.2,10.2,0.0,0.0,132.6,17.3,40.7,1013.7,6.0
1973-11-26,6.3,0.2,11.3,0.0,0.0,,4.7,14.8,1014.8,222.0
1973-11-27,10.1,6.9,14.1,0.0,0.0,153.6,7.7,20.5,1026.5,408.0
1973-11-28,9.8,4.7,16.3,0.0,0.0,,4.8,14.8,1025.9,540.0
1973-11-29,10.1,7.4,13.5,8.4,0.0,146.8,7.3,18.4,1017.3,0.0
1973-11-30,12.0,10.8,14.7,26.4,0.0,168.7,24.9,57.2,,0.0
1973-12-01,9.3,5.8,12.4,9.4,0.0,179.5,17.4,42.5,1017.3,210.0
1973-12-02,5.9,1.3,12.4,0.0,0.0,,6.8,29.5,1029.3,408.0
1973-12-03,6.8,3.5,11.3,0.0,0.0,,4.8,16.6,1027.7,300.0
1973-12-04,5.4,1.9,9.7,0.0,0.0,,4.7,16.6,1021.7,0.0
1973-12-05,7.4,4.1,13.5,0.0,0.0,,2.9,18.4,1021.8,300.0
1973-12-06,7.4,4.1,9.7,0.0,0.0,,2.0,14.8,1025.6,0.0
1973-12-07,8.0,5.8,11.9,0.0,0.0,,8.5,24.1,,24.0
1973-12-08,8.7,7.4,10.8,0.0,0.0,,7.1,18.4,,30.0
1973-12-09,7.0,5.8,8.0,0.0,0.0,,3.4,14.8,1025.6,0.0
1973-12-10,6.1,5.2,6.9,0.0,0.0,,3.9,25.9,1023.2,0.0
1973-12-11,8.2,4.7,13.0,4.8,0.0,161.3,15.0,37.1,1019.2,330.0
1973-12-12,9.3,7.4,11.3,0.0,0.0,,12.3,38.9,,0.0
1973-12-13,10.4,6.9,13.0,4.8,0.0,160.1,16.7,33.5,1016.7,54.0
1973-12-14,7.5,4.1,11.3,0.0,0.0,,3.6,18.4,1021.3,12.0
1973-12-15,8.5,6.3,13.0,0.0,0.0,,5.0,20.5,1024.1,102.0
1973-12-16,7.9,6.3,10.8,0.0,0.0,,2.4,14.8,,0.0
1973-12-17,10.2,5.2,15.8,0.3,0.0,,15.4,37.1,1021.0,240.0
1973-12-18,7.5,3.5,11.9,0.0,0.0,,7.6,27.7,1021.1,570.0
1973-12-19,6.1,2.4,11.3,0.0,0.0,,3.0,20.5,,84.0
1973-12-20,7.9,6.3,10.2,0.0,0.0,,3.9,16.6,,18.0
1973-12-21,9.3,8.0,10.2,20.1,0.0,154.1,21.5,48.2,1015.2,0.0
1973-12-22,8.5,5.8,10.8,0.0,0.0,,4.9,14.8,1021.4,300.0
1973-12-23,6.1,3.5,8.0,0.5,0.0,,5.1,24.1,1025.3,0.0
1973-12-24,7.5,4.7,11.3,0.0,0.0,,9.6,24.1,1024.9,474.0
1973-12-25,8.1,6.9,9.1,0.0,0.0,,7.5,27.7,,0.0
1973-12-26,9.3,8.5,10.8,17.0,0.0,,19.2,48.2,1018.9,0.0
1973-12-27,11.1,9.7,12.4,10.2,0.0,154.2,25.9,48.2,,0.0
1973-12-28,13.5,12.4,14.7,0.3,0.0,161.1,15.2,25.9,1022.5,42.0
1973-12-29,12.7,8.0,15.8,1.5,0.0,166.3,21.4,57.2,1021.4,312.0
1973-12-30,7.6,4.7,13.0,0.0,0.0,,9.2,44.3,1021.9,570.0
1973-12-31,6.9,5.2,9.1,2.0,0.0,166.5,11.5,31.3,1016.5,0.0
1974-01-01,5.8,2.4,10.2,0.0,0.0,335.4,20.8,57.2,,570.0
1974-01-02,3.2,-1.4,7.4,0.0,0.0,116.7,15.1,42.5,,570.0
1974-01-03,7.2,4.7,10.2,5.6,0.0,122.5,26.3,66.6,,0.0
1974-01-04,3.8,1.9,5.3,15.0,0.0,6.7,10.3,25.9,1008.2,0.0
1974-01-05,4.6,3.0,6.9,3.6,0.0,180.6,14.1,42.5,1007.7,60.0
1974-01-06,,2.4,9.0,10.4,0.0,,,37.1,,60.0
1974-01-07,5.3,3.0,9.7,1.5,0.0,332.6,15.1,37.1,1009.5,222.0
1974-01-08,4.4,0.2,9.7,0.0,0.0,,6.8,31.3,,576.0
1974-01-09,3.9,-0.3,8.5,0.0,0.0,,6.7,22.3,,36.0
1974-01-10,3.2,-0.8,8.5,0.0,0.0,,3.7,24.1,1020.6,450.0
1974-01-11,4.3,1.3,6.9,11.4,0.0,,8.0,25.9,,0.0
1974-01-12,9.9,5.8,14.1,0.0,0.0,,11.0,29.5,,18.0
1974-01-13,12.0,9.7,15.8,0.0,0.0,,14.5,24.1,,6.0
1974-01-14,11.0,8.0,13.0,12.4,0.0,150.5,16.1,35.3,1022.0,0.0
1974-01-15,13.5,11.9,15.2,0.3,0.0,160.7,14.8,25.9,1016.4,0.0
1974-01-16,13.4,11.9,14.7,15.7,0.0,172.3,28.9,42.5,,0.0
1974-01-17,13.2,10.8,16.3,0.5,0.0,,9.0,22.3,1020.1,408.0
1974-01-18,14.2,12.4,15.2,9.4,0.0,,20.4,48.2,1019.1,0.0
1974-01-19,12.5,9.7,14.1,0.0,0.0,166.7,16.1,35.3,1018.9,186.0
1974-01-20,9.5,6.9,11.9,0.0,0.0,162.2,8.2,33.5,,48.0
1974-01-21,7.8,3.5,12.4,0.0,0.0,346.7,21.3,55.4,,594.0
1974-01-22,8.0,3.0,15.8,0.0,0.0,349.4,14.5,42.5,1030.6,600.0
1974-01-23,8.9,2.4,18.0,0.0,0.0,,10.0,50.0,,594.0
1974-01-24,8.5,3.0,14.7,0.0,0.0,,4.1,16.6,1023.4,600.0
1974-01-25,6.9,3.0,12.4,0.0,0.0,,6.6,16.6,1020.7,168.0
1974-01-26,8.0,4.7,14.1,0.0,0.0,,15.6,55.4,1021.7,552.0
1974-01-27,6.2,1.9,12.4,0.0,0.0,,8.6,24.1,1026.3,384.0
1974-01-28,6.8,1.9,12.4,0.0,0.0,,5.8,22.3,,498.0
1974-01-29,7.0,2.4,11.9,0.0,0.0,,2.6,16.6,,546.0
1974-01-30,6.5,3.0,9.7,0.0,0.0,,4.0,16.6,1020.7,0.0
1974-01-31,9.1,6.9,10.8,5.1,0.0,145.9,13.5,25.9,,12.0
1974-02-01,9.9,5.8,14.7,0.0,0.0,,6.8,25.9,1022.0,546.0
1974-02-02,7.5,3.0,13.0,0.0,0.0,,6.5,27.7,1025.3,606.0
1974-02-03,7.4,1.3,15.8,0.0,0.0,,0.8,16.6,1025.9,582.0
1974-02-04,8.1,1.3,15.2,0.0,0.0,,5.2,25.9,,432.0
1974-02-05,8.3,5.2,12.4,0.0,0.0,348.9,31.6,74.2,,624.0
1974-02-06,7.6,1.9,14.7,0.0,0.0,335.4,16.6,44.3,1025.6,630.0
1974-02-07,7.4,0.8,14.7,0.0,0.0,,3.8,18.4,,630.0
1974-02-08,8.2,1.3,15.8,0.0,0.0,,1.7,16.6,1028.3,630.0
1974-02-09,8.6,1.3,16.9,0.0,0.0,,3.3,22.3,,588.0
1974-02-10,9.2,2.4,16.3,0.0,0.0,,1.2,13.0,1021.9,594.0
1974-02-11,8.1,4.1,13.0,0.0,0.0,,11.8,37.1,1021.6,576.0
1974-02-12,8.0,5.2,11.9,4.6,0.0,158.4,14.4,33.5,1017.8,114.0
1974-02-13,7.8,4.1,11.3,0.0,0.0,,4.0,20.5,1021.0,312.0
1974-02-14,8.4,4.7,14.1,0.0,0.0,,4.3,25.9,1024.0,498.0
1974-02-15,9.0,4.1,14.1,0.0,0.0,,7.8,22.3,1023.5,468.0
1974-02-16,10.8,7.4,14.7,2.8,0.0,227.0,10.9,25.9,1019.6,498.0
1974-02-17,7.9,1.9,14.1,0.0,0.0,318.2,8.4,40.7,1020.5,606.0
1974-02-18,8.0,5.8,10.2,0.5,0.0,146.3,18.9,35.3,1022.0,0.0
1974-02-19,10.6,5.8,15.3,6.1,0.0,335.6,21.1,48.2,,534.0
1974-02-20,7.4,0.8,14.1,0.0,0.0,,7.3,33.5,,480.0
1974-02-21,8.1,4.7,10.8,1.5,0.0,,16.7,40.7,1023.9,0.0
1974-02-22,7.2,2.5,12.5,0.0,0.0,,9.8,37.1,1029.1,648.0
1974-02-23,7.2,1.4,14.7,0.0,0.0,,7.7,25.9,1026.7,666.0
1974-02-24,9.6,2.5,17.5,0.0,0.0,,2.9,22.3,,666.0
1974-02-25,11.6,6.4,18.6,0.0,0.0,,4.8,18.4,1022.2,564.0
1974-02-26,11.2,8.0,14.1,0.0,0.0,174.6,17.2,42.5,1018.5,48.0
1974-02-27,9.1,4.7,12.5,0.0,0.0,,8.1,16.6,1018.1,66.0
1974-02-28,11.4,10.3,13.0,19.3,0.0,156.7,37.8,64.8,,0.0
1974-03-01,11.9,8.6,16.4,16.8,0.0,186.9,35.6,57.2,1008.2,114.0
1974-03-02,8.3,6.4,11.9,5.8,0.0,176.6,21.3,53.6,1008.8,306.0
1974-03-03,7.7,3.0,12.5,0.0,0.0,,15.0,51.8,1015.3,606.0
1974-03-04,6.9,0.3,13.0,0.0,0.0,,4.7,27.7,1023.3,690.0
1974-03-05,9.2,3.6,15.3,0.0,0.0,,5.6,20.5,,648.0
1974-03-06,9.7,7.5,12.5,0.0,0.0,178.7,18.2,40.7,,324.0
1974-03-07,7.7,4.1,10.8,12.7,0.0,167.4,16.4,40.7,,48.0
1974-03-08,7.2,1.4,14.1,0.0,0.0,,17.4,59.0,,666.0
1974-03-09,7.9,2.5,13.6,0.0,0.0,,12.5,22.3,1019.9,480.0
1974-03-10,10.4,6.4,14.7,0.0,0.0,150.4,11.3,22.3,1020.2,318.0
1974-03-11,11.1,9.7,13.6,7.1,0.0,159.1,15.3,27.7,,0.0
1974-03-12,12.9,7.5,18.0,0.0,0.0,192.3,13.4,37.1,1020.1,564.0
1974-03-13,13.1,8.0,21.9,0.0,0.0,,9.5,31.3,1021.6,552.0
1974-03-14,14.6,10.3,19.7,0.0,0.0,,7.1,22.3,1017.7,624.0
1974-03-15,14.8,10.3,20.3,0.0,0.0,,5.0,16.6,1015.2,354.0
1974-03-16,16.0,13.6,19.7,0.0,0.0,,8.8,20.5,1016.9,186.0
1974-03-17,15.2,12.5,19.7,0.0,0.0,,5.9,14.8,1019.2,222.0
1974-03-18,15.2,8.6,21.9,0.0,0.0,,12.3,44.3,1014.8,660.0
1974-03-19,14.1,5.3,23.0,0.0,0.0,,7.7,22.3,,726.0
1974-03-20,13.8,6.9,20.8,0.0,0.0,,8.1,44.3,,726.0
1974-03-21,11.2,8.6,15.3,0.0,0.0,181.4,14.3,40.7,,306.0
1974-03-22,11.4,7.5,16.4,0.0,0.0,182.4,9.9,31.3,1019.0,408.0
1974-03-23,11.0,8.6,14.7,0.0,0.0,,9.1,22.3,,168.0
1974-03-24,11.4,8.0,14.7,0.0,0.0,,10.0,24.1,1017.5,240.0
1974-03-25,11.6,10.3,13.6,8.4,0.0,,7.5,18.4,,0.0
1974-03-26,14.5,11.9,18.6,5.1,0.0,156.6,16.6,33.5,1014.5,168.0
1974-03-27,12.7,10.8,15.8,5.8,0.0,182.5,23.8,51.8,1016.0,42.0
1974-03-28,13.2,10.3,15.3,4.3,0.0,160.7,27.3,46.4,1022.1,138.0
1974-03-29,14.9,13.6,17.5,4.8,0.0,171.7,24.8,53.6,1019.3,0.0
1974-03-30,12.7,9.7,15.3,8.9,0.0,191.7,29.7,50.0,,390.0
1974-03-31,10.3,6.4,14.1,3.3,0.0,165.9,14.8,29.5,1019.6,252.0
1974-04-01,10.5,9.1,12.5,9.4,0.0,172.7,32.1,63.0,1012.1,84.0
1974-04-02,10.2,5.3,15.8,0.0,0.0,,7.2,35.3,1017.2,684.0
1974-04-03,11.2,6.4,16.9,0.0,0.0,,8.2,35.3,1022.2,762.0
1974-04-04,12.7,5.8,18.6,0.0,0.0,,4.4,22.3,,648.0
1974-04-05,13.6,10.3,16.9,0.3,0.0,,10.0,42.5,,240.0
1974-04-06,12.7,8.0,18.6,0.0,0.0,,8.4,33.5,1023.0,654.0
1974-04-07,12.8,5.8,19.1,0.0,0.0,,4.7,25.9,1021.2,684.0
1974-04-08,13.8,9.7,19.1,0.3,0.0,,15.6,59.0,,624.0
1974-04-09,10.0,7.5,13.6,5.1,0.0,155.0,14.0,38.9,,366.0
1974-04-10,11.8,3.0,18.6,0.0,0.0,,9.4,46.4,1021.4,780.0
1974-04-11,15.3,8.6,22.5,0.0,0.0,330.8,10.5,42.5,1019.4,786.0
1974-04-12,14.3,8.0,20.8,0.0,0.0,336.5,16.3,57.2,,786.0
1974-04-13,14.5,6.4,21.9,0.0,0.0,,10.0,35.3,,786.0
1974-04-14,15.6,5.8,22.5,0.0,0.0,,3.5,22.3,,750.0
1974-04-15,14.8,9.1,21.9,0.0,0.0,180.9,8.5,22.3,1017.1,792.0
1974-04-16,15.2,6.4,23.0,0.0,0.0,,2.0,18.4,1014.5,792.0
1974-04-17,14.0,9.7,19.1,0.0,0.0,178.8,11.4,55.4,,594.0
1974-04-18,9.7,8.0,11.4,0.8,0.0,,10.8,37.1,1017.6,156.0
1974-04-19,12.5,5.8,18.6,0.0,0.0,,6.2,31.3,1017.8,792.0
1974-04-20,14.3,4.7,21.9,0.0,0.0,322.5,10.4,42.5,1016.3,804.0
1974-04-21,15.8,8.6,23.6,0.0,0.0,173.8,8.7,24.1,1017.7,804.0
1974-04-22,13.8,9.1,19.7,0.0,0.0,179.0,17.6,46.4,,534.0
1974-04-23,9.4,6.9,11.4,3.3,0.0,168.5,15.1,37.1,,72.0
1974-04-24,9.6,6.4,13.6,3.0,0.0,183.3,13.4,63.0,1016.2,516.0
1974-04-25,10.0,4.7,15.3,0.0,0.0,,9.4,35.3,1021.3,612.0
1974-04-26,11.4,8.0,15.8,2.3,0.0,,6.9,24.1,1023.4,432.0
1974-04-27,12.9,3.6,20.8,0.0,0.0,,9.6,37.1,1022.3,822.0
1974-04-28,15.9,7.5,24.1,0.0,0.0,356.0,15.2,44.3,,822.0
1974-04-29,18.8,8.0,28.0,0.0,0.0,316.0,6.8,27.7,1018.7,828.0
1974-04-30,18.9,12.5,26.4,0.0,0.0,191.1,11.5,27.7,1017.9,828.0
1974-05-01,14.1,9.7,20.8,0.0,0.0,173.7,20.8,46.4,1015.0,600.0
1974-05-02,13.7,8.0,21.4,0.0,0.0,216.4,10.5,37.1,1014.6,834.0
1974-05-03,15.2,9.1,23.0,0.0,0.0,,8.0,38.9,,834.0
1974-05-04,16.0,7.5,25.8,0.0,0.0,,8.8,29.5,1014.5,816.0
1974-05-05,15.5,9.1,24.1,0.0,0.0,152.3,13.0,25.9,,834.0
1974-05-06,18.0,9.7,28.6,0.0,0.0,,6.4,25.9,1010.3,840.0
1974-05-07,20.7,12.5,30.3,0.0,0.0,194.2,6.9,24.1,,840.0
1974-05-08,20.6,14.1,29.7,0.0,0.0,174.4,10.2,31.3,,846.0
1974-05-09,17.2,11.4,25.8,0.0,0.0,169.9,14.5,40.7,1012.5,846.0
1974-05-10,17.5,9.1,27.5,0.0,0.0,,7.4,27.7,1014.5,846.0
1974-05-11,19.3,11.9,28.0,0.0,0.0,,7.2,29.5,1011.7,762.0
1974-05-12,16.4,10.8,23.0,0.0,0.0,188.2,15.9,33.5,,726.0
1974-05-13,16.1,9.1,24.1,0.0,0.0,,8.0,35.3,1013.0,786.0
1974-05-14,16.1,9.1,25.3,0.0,0.0,179.5,11.8,50.0,1012.3,858.0
1974-05-15,14.1,8.6,20.3,0.0,0.0,,13.0,38.9,1012.8,846.0
1974-05-16,12.8,6.9,19.1,0.0,0.0,212.9,11.6,44.3,1012.8,858.0
1974-05-17,10.9,5.3,16.4,0.0,0.0,203.6,16.1,46.4,,774.0
1974-05-18,11.1,4.7,16.9,0.3,0.0,,5.4,40.7,,762.0
1974-05-19,13.5,6.4,20.8,0.0,0.0,281.9,10.8,44.3,,828.0
1974-05-20,14.9,9.1,21.9,0.0,0.0,190.3,14.5,33.5,1022.0,864.0
1974-05-21,16.6,8.6,24.7,0.0,0.0,,7.7,31.3,1018.3,864.0
1974-05-22,19.0,10.8,27.5,0.0,0.0,,5.0,31.3,1014.0,792.0
1974-05-23,20.0,11.4,29.1,0.0,0.0,,8.7,33.5,,870.0
1974-05-24,21.1,13.0,29.1,0.0,0.0,,6.0,27.7,1016.0,858.0
1974-05-25,23.5,13.6,33.6,0.0,0.0,,5.6,25.9,,870.0
1974-05-26,26.3,16.9,34.7,0.0,0.0,,2.9,22.3,1009.7,876.0
1974-05-27,23.5,15.3,31.9,0.0,0.0,169.9,11.2,42.5,1006.0,876.0
1974-05-28,14.7,9.7,20.8,0.0,0.0,193.2,22.4,51.8,1010.5,876.0
1974-05-29,16.2,9.1,24.7,0.0,0.0,211.8,9.8,35.3,1013.6,870.0
1974-05-30,20.0,11.4,30.3,0.0,0.0,,7.6,35.3,1010.9,882.0
1974-05-31,19.4,12.5,28.6,0.0,0.0,193.8,11.6,38.9,1011.1,882.0
1974-06-01,18.1,10.3,28.6,0.0,0.0,150.9,14.2,29.5,,882.0
1974-06-02,19.8,10.8,30.8,0.0,0.0,173.7,12.6,35.3,1012.3,882.0
1974-06-03,21.3,12.5,31.9,0.0,0.0,195.6,11.1,31.3,1011.9,822.0
1974-06-04,23.3,14.7,33.0,0.0,0.0,,12.8,42.5,1013.4,678.0
1974-06-05,25.0,18.0,31.9,0.0,0.0,337.6,15.5,44.3,,822.0
1974-06-06,25.1,18.0,31.4,0.0,0.0,319.2,16.5,55.4,,888.0
1974-06-07,23.9,18.0,29.7,0.0,0.0,344.2,24.6,72.0,,888.0
1974-06-08,24.7,15.3,31.9,0.0,0.0,,12.5,42.5,,888.0
1974-06-09,24.5,15.8,32.5,0.0,0.0,179.2,9.3,31.3,1010.2,888.0
1974-06-10,25.6,16.9,35.3,0.0,0.0,,6.9,25.9,1011.1,888.0
1974-06-11,22.6,15.8,31.9,0.0,0.0,157.9,11.9,35.3,,888.0
1974-06-12,20.3,11.9,31.4,0.0,0.0,174.0,12.8,31.3,1011.7,738.0
1974-06-13,19.1,11.9,28.6,0.0,0.0,169.4,17.3,51.8,1011.0,888.0
1974-06-14,18.8,11.9,27.5,0.0,0.0,167.5,18.2,40.7,1013.8,894.0
1974-06-15,19.1,13.0,27.5,0.0,0.0,169.0,18.4,48.2,,834.0
1974-06-16,17.3,12.5,23.0,0.0,0.0,200.6,16.2,40.7,1008.6,732.0
1974-06-17,18.4,12.5,23.6,0.0,0.0,,11.4,35.3,1006.8,618.0
1974-06-18,18.1,13.6,23.0,0.0,0.0,188.2,15.9,51.8,1007.2,588.0
1974-06-19,17.3,13.0,21.9,12.7,0.0,200.3,10.8,42.5,1013.1,546.0
1974-06-20,21.0,13.0,28.6,0.0,0.0,,7.1,29.5,,894.0
1974-06-21,24.8,17.5,33.0,0.0,0.0,185.9,7.4,29.5,1009.2,894.0
1974-06-22,22.4,15.3,31.4,0.0,0.0,180.2,13.5,44.3,,894.0
1974-06-23,19.6,11.9,29.1,0.0,0.0,171.0,16.4,33.5,1010.9,894.0
1974-06-24,20.4,12.5,31.4,0.0,0.0,172.4,14.6,38.9,1013.4,894.0
1974-06-25,18.8,10.8,27.5,0.0,0.0,155.8,15.2,31.3,,894.0
1974-06-26,20.8,11.9,29.7,0.0,0.0,200.2,7.9,31.3,,894.0
1974-06-27,22.5,12.5,32.5,0.0,0.0,,7.7,27.7,,894.0
1974-06-28,26.9,17.5,35.8,0.0,0.0,,4.6,25.9,,888.0
1974-06-29,28.4,21.4,36.9,0.0,0.0,,9.3,35.3,1009.6,888.0
1974-06-30,21.5,15.3,29.1,0.0,0.0,171.2,17.1,38.9,1009.0,888.0
1974-07-01,22.8,14.7,34.1,0.0,0.0,172.5,10.7,,1005.2,888.0
1974-07-02,22.8,14.7,31.9,0.0,0.0,,9.3,,1006.6,888.0
1974-07-03,23.5,16.4,31.9,0.0,0.0,178.0,13.2,,,888.0
1974-07-04,23.4,15.3,34.1,0.0,0.0,177.9,11.7,,1014.1,888.0
1974-07-05,23.8,16.4,33.0,0.0,0.0,169.4,13.2,,1008.3,888.0
1974-07-06,18.8,13.6,25.3,0.0,0.0,177.5,22.8,,1007.2,846.0
1974-07-07,17.1,11.9,25.3,0.5,0.0,175.4,19.7,,1010.5,630.0
1974-07-08,14.8,11.4,18.0,19.6,0.0,172.2,11.2,,1012.2,0.0
1974-07-09,17.8,14.1,22.5,0.0,0.0,183.0,13.6,,1013.2,204.0
1974-07-10,16.3,11.4,21.9,0.0,0.0,164.9,17.3,,1015.4,804.0
1974-07-11,18.1,10.8,25.8,0.0,0.0,,7.2,,1016.7,882.0
1974-07-12,20.9,13.0,29.1,0.0,0.0,,6.2,,1014.3,882.0
1974-07-13,22.9,15.3,31.4,0.0,0.0,,7.2,,,882.0
1974-07-14,24.2,15.3,33.6,0.0,0.0,172.8,5.1,,1012.8,876.0
1974-07-15,21.6,15.3,29.7,0.0,0.0,166.6,17.0,,1012.8,876.0
1974-07-16,20.7,13.6,29.1,0.0,0.0,180.7,12.9,,1013.2,876.0
1974-07-17,22.9,15.3,31.9,0.0,0.0,174.5,9.9,,1013.8,876.0
1974-07-18,24.7,17.5,33.6,0.0,0.0,,8.2,,,870.0
1974-07-19,26.2,18.0,34.7,0.0,0.0,204.6,9.1,,1015.0,870.0
1974-07-20,26.3,18.6,34.7,0.0,0.0,173.1,10.9,,,870.0
1974-07-21,26.1,16.9,35.3,0.0,0.0,,6.9,,,870.0
1974-07-22,26.7,16.9,36.4,0.0,0.0,191.7,8.2,,1012.1,864.0
1974-07-23,28.2,19.7,37.5,0.0,0.0,,5.0,,1010.4,864.0
1974-07-24,30.1,20.8,38.0,0.0,0.0,,6.6,,1011.2,864.0
1974-07-25,30.2,23.0,37.5,0.0,0.0,,2.9,,1011.5,474.0
1974-07-26,26.5,20.3,35.3,0.0,0.0,162.1,15.9,,,858.0
1974-07-27,23.5,16.9,33.6,0.0,0.0,173.9,15.3,,1015.4,858.0
1974-07-28,23.5,15.3,34.7,0.0,0.0,170.3,10.8,,,858.0
1974-07-29,23.8,15.3,35.8,0.0,0.0,185.4,8.9,,1012.9,858.0
1974-07-30,24.3,15.8,35.3,0.0,0.0,175.0,10.7,,1011.0,852.0
1974-07-31,22.6,15.8,31.4,0.0,0.0,169.5,11.9,,1012.3,666.0
1974-08-01,25.6,15.8,36.9,0.0,0.0,199.0,8.5,,,852.0
1974-08-02,28.8,19.7,38.6,0.0,0.0,,6.8,,1009.1,846.0
1974-08-03,26.3,18.6,36.4,0.0,0.0,177.0,10.8,,1009.4,840.0
1974-08-04,25.6,16.9,35.8,0.0,0.0,173.2,13.4,,1011.1,690.0
1974-08-05,25.3,18.0,34.1,0.0,0.0,257.6,11.6,,1012.3,642.0
1974-08-06,27.8,19.1,36.4,0.0,0.0,,4.5,,,840.0
1974-08-07,24.6,18.6,33.0,0.0,0.0,175.5,14.7,,1009.4,840.0
1974-08-08,23.6,14.1,34.7,0.0,0.0,,6.8,,1008.8,834.0
1974-08-09,24.2,16.9,34.1,0.0,0.0,184.8,10.9,,1008.8,834.0
1974-08-10,21.8,14.7,31.4,0.0,0.0,164.5,16.1,,1010.9,834.0
1974-08-11,20.4,13.6,30.3,0.0,0.0,169.7,15.0,,,822.0
1974-08-12,19.2,13.6,26.4,0.0,0.0,171.6,20.3,,1013.0,828.0
1974-08-13,19.0,13.0,27.5,0.0,0.0,172.9,15.5,,1013.3,828.0
1974-08-14,21.7,10.8,31.9,0.0,0.0,,5.4,,1012.3,822.0
1974-08-15,21.7,14.1,30.8,0.0,0.0,177.6,12.4,,1013.1,822.0
1974-08-16,20.1,12.5,30.3,0.0,0.0,179.1,12.8,,,816.0
1974-08-17,22.0,13.0,31.9,0.0,0.0,,9.1,,,816.0
1974-08-18,21.7,14.7,30.3,0.0,0.0,174.0,15.4,,1013.2,816.0
1974-08-19,21.2,14.1,29.1,0.0,0.0,,10.9,,1012.4,810.0
1974-08-20,22.7,12.5,31.9,0.0,0.0,322.3,5.9,,,810.0
1974-08-21,25.3,18.0,33.6,0.0,0.0,185.9,4.5,,1012.3,810.0
1974-08-22,27.0,16.9,36.4,0.0,0.0,,5.8,,1013.1,804.0
1974-08-23,27.3,16.9,36.4,0.0,0.0,,4.0,,,804.0
1974-08-24,27.3,19.7,36.4,0.0,0.0,,4.4,,,798.0
1974-08-25,24.8,16.9,33.0,0.0,0.0,176.0,14.0,,1011.0,798.0
1974-08-26,24.6,16.4,34.7,0.0,0.0,186.1,9.2,,1012.7,798.0
1974-08-27,22.2,14.7,31.9,0.0,0.0,180.1,10.8,,1011.9,792.0
1974-08-28,19.6,13.6,29.7,0.0,0.0,165.5,13.4,,,624.0
1974-08-29,19.9,13.6,29.7,0.0,0.0,,10.3,,,534.0
1974-08-30,19.2,13.6,26.4,0.0,0.0,170.6,12.1,,1010.0,366.0
1974-08-31,20.8,13.6,30.8,0.0,0.0,192.5,8.8,,1009.2,732.0
1974-09-01,22.8,14.1,33.0,0.0,0.0,198.9,5.0,,1009.3,780.0
1974-09-02,23.5,16.9,33.6,0.0,0.0,,6.5,,,780.0
1974-09-03,21.6,13.0,31.9,0.0,0.0,145.8,10.9,,,774.0
1974-09-04,23.8,15.3,33.0,0.0,0.0,,6.2,,1009.7,774.0
1974-09-05,26.0,15.8,35.8,0.0,0.0,,3.3,,1010.1,774.0
1974-09-06,27.0,18.0,35.8,0.0,0.0,,1.9,,1011.7,768.0
1974-09-07,26.8,19.1,36.4,0.0,0.0,172.9,9.9,,1012.3,768.0
1974-09-08,22.8,14.7,32.5,0.0,0.0,172.0,10.9,,1011.7,768.0
1974-09-09,23.9,14.1,34.1,0.0,0.0,,5.3,,1010.8,762.0
1974-09-10,26.1,17.5,35.3,0.0,0.0,,5.2,,,762.0
1974-09-11,24.7,16.4,33.0,0.0,0.0,,12.7,,,774.0
1974-09-12,21.7,13.6,32.5,0.0,0.0,,5.3,,,756.0
1974-09-13,19.9,13.6,29.7,0.0,0.0,158.9,11.6,,,756.0
1974-09-14,20.4,13.6,29.7,0.0,0.0,177.9,11.1,,1013.4,756.0
