"","time","tavg","tmin","tmax","prcp","snow","wdir","wspd","wpgt","pres"
"336","1973-12-02",5.9,1.3,12.4,0,0,NA,6.8,29.5,1029.3
"337","1973-12-03",6.8,3.5,11.3,0,0,NA,4.8,16.6,1027.7
"338","1973-12-04",5.4,1.9,9.7,0,0,NA,4.7,16.6,1021.7
"339","1973-12-05",7.4,4.1,13.5,0,0,NA,2.9,18.4,1021.8
"340","1973-12-06",7.4,4.1,9.7,0,0,NA,2,14.8,1025.6
"341","1973-12-07",8,5.8,11.9,0,0,NA,8.5,24.1,NA
"342","1973-12-08",8.7,7.4,10.8,0,0,NA,7.1,18.4,NA
"343","1973-12-09",7,5.8,8,0,0,NA,3.4,14.8,1025.6
"344","1973-12-10",6.1,5.2,6.9,0,0,NA,3.9,25.9,1023.2
"345","1973-12-11",8.2,4.7,13,4.8,0,161.3,15,37.1,1019.2
"346","1973-12-12",9.3,7.4,11.3,0,0,NA,12.3,38.9,NA
"347","1973-12-13",10.4,6.9,13,4.8,0,160.1,16.7,33.5,1016.7
"348","1973-12-14",7.5,4.1,11.3,0,0,NA,3.6,18.4,1021.3
"349","1973-12-15",8.5,6.3,13,0,0,NA,5,20.5,1024.1
"350","1973-12-16",7.9,6.3,10.8,0,0,NA,2.4,14.8,NA
"351","1973-12-17",10.2,5.2,15.8,0.3,0,NA,15.4,37.1,1021
"352","1973-12-18",7.5,3.5,11.9,0,0,NA,7.6,27.7,1021.1
"353","1973-12-19",6.1,2.4,11.3,0,0,NA,3,20.5,NA
"354","1973-12-20",7.9,6.3,10.2,0,0,NA,3.9,16.6,NA
"355","1973-12-21",9.3,8,10.2,20.1,0,154.1,21.5,48.2,1015.2
"356","1973-12-22",8.5,5.8,10.8,0,0,NA,4.9,14.8,1021.4
"357","1973-12-23",6.1,3.5,8,0.5,0,NA,5.1,24.1,1025.3
"358","1973-12-24",7.5,4.7,11.3,0,0,NA,9.6,24.1,1024.9
"359","1973-12-25",8.1,6.9,9.1,0,0,NA,7.5,27.7,NA
"360","1973-12-26",9.3,8.5,10.8,17,0,NA,19.2,48.2,1018.9
"361","1973-12-27",11.1,9.7,12.4,10.2,0,154.2,25.9,48.2,NA
"362","1973-12-28",13.5,12.4,14.7,0.3,0,161.1,15.2,25.9,1022.5
"363","1973-12-29",12.7,8,15.8,1.5,0,166.3,21.4,57.2,1021.4
"364","1973-12-30",7.6,4.7,13,0,0,NA,9.2,44.3,1021.9
"365","1973-12-31",6.9,5.2,9.1,2,0,166.5,11.5,31.3,1016.5
"366","1974-01-01",5.8,2.4,10.2,0,0,335.4,20.8,57.2,NA
"367","1974-01-02",3.2,-1.4,7.4,0,0,116.7,15.1,42.5,NA
"368","1974-01-03",7.2,4.7,10.2,5.6,0,122.5,26.3,66.6,NA
"369","1974-01-04",3.8,1.9,5.3,15,0,6.7,10.3,25.9,1008.2
"370","1974-01-05",4.6,3,6.9,3.6,0,180.6,14.1,42.5,1007.7
"371","1974-01-06",NA,2.4,9,10.4,0,NA,NA,37.1,NA
"372","1974-01-07",5.3,3,9.7,1.5,0,332.6,15.1,37.1,1009.5
"373","1974-01-08",4.4,0.2,9.7,0,0,NA,6.8,31.3,NA
"374","1974-01-09",3.9,-0.3,8.5,0,0,NA,6.7,22.3,NA
"375","1974-01-10",3.2,-0.8,8.5,0,0,NA,3.7,24.1,1020.6
"376","1974-01-11",4.3,1.3,6.9,11.4,0,NA,8,25.9,NA
"377","1974-01-12",9.9,5.8,14.1,0,0,NA,11,29.5,NA
"378","1974-01-13",12,9.7,15.8,0,0,NA,14.5,24.1,NA
"379","1974-01-14",11,8,13,12.4,0,150.5,16.1,35.3,1022
"380","1974-01-15",13.5,11.9,15.2,0.3,0,160.7,14.8,25.9,1016.4
"381","1974-01-16",13.4,11.9,14.7,15.7,0,172.3,28.9,42.5,NA
"382","1974-01-17",13.2,10.8,16.3,0.5,0,NA,9,22.3,1020.1
"383","1974-01-18",14.2,12.4,15.2,9.4,0,NA,20.4,48.2,1019.1
"384","1974-01-19",12.5,9.7,14.1,0,0,166.7,16.1,35.3,1018.9
"385","1974-01-20",9.5,6.9,11.9,0,0,162.2,8.2,33.5,NA
"386","1974-01-21",7.8,3.5,12.4,0,0,346.7,21.3,55.4,NA
"387","1974-01-22",8,3,15.8,0,0,349.4,14.5,42.5,1030.6
"388","1974-01-23",8.9,2.4,18,0,0,NA,10,50,NA
"389","1974-01-24",8.5,3,14.7,0,0,NA,4.1,16.6,1023.4
"390","1974-01-25",6.9,3,12.4,0,0,NA,6.6,16.6,1020.7
"391","1974-01-26",8,4.7,14.1,0,0,NA,15.6,55.4,1021.7
"392","1974-01-27",6.2,1.9,12.4,0,0,NA,8.6,24.1,1026.3
"393","1974-01-28",6.8,1.9,12.4,0,0,NA,5.8,22.3,NA
"394","1974-01-29",7,2.4,11.9,0,0,NA,2.6,16.6,NA
"395","1974-01-30",6.5,3,9.7,0,0,NA,4,16.6,1020.7
"396","1974-01-31",9.1,6.9,10.8,5.1,0,145.9,13.5,25.9,NA
"397","1974-02-01",9.9,5.8,14.7,0,0,NA,6.8,25.9,1022
"398","1974-02-02",7.5,3,13,0,0,NA,6.5,27.7,1025.3
"399","1974-02-03",7.4,1.3,15.8,0,0,NA,0.8,16.6,1025.9
"400","1974-02-04",8.1,1.3,15.2,0,0,NA,5.2,25.9,NA
"401","1974-02-05",8.3,5.2,12.4,0,0,348.9,31.6,74.2,NA
"402","1974-02-06",7.6,1.9,14.7,0,0,335.4,16.6,44.3,1025.6
"403","1974-02-07",7.4,0.8,14.7,0,0,NA,3.8,18.4,NA
"404","1974-02-08",8.2,1.3,15.8,0,0,NA,1.7,16.6,1028.3
"405","1974-02-09",8.6,1.3,16.9,0,0,NA,3.3,22.3,NA
"406","1974-02-10",9.2,2.4,16.3,0,0,NA,1.2,13,1021.9
"407","1974-02-11",8.1,4.1,13,0,0,NA,11.8,37.1,1021.6
"408","1974-02-12",8,5.2,11.9,4.6,0,158.4,14.4,33.5,1017.8
"409","1974-02-13",7.8,4.1,11.3,0,0,NA,4,20.5,1021
"410","1974-02-14",8.4,4.7,14.1,0,0,NA,4.3,25.9,1024
"411","1974-02-15",9,4.1,14.1,0,0,NA,7.8,22.3,1023.5
"412","1974-02-16",10.8,7.4,14.7,2.8,0,227,10.9,25.9,1019.6
"413","1974-02-17",7.9,1.9,14.1,0,0,318.2,8.4,40.7,1020.5
"414","1974-02-18",8,5.8,10.2,0.5,0,146.3,18.9,35.3,1022
"415","1974-02-19",10.6,5.8,15.3,6.1,0,335.6,21.1,48.2,NA
"416","1974-02-20",7.4,0.8,14.1,0,0,NA,7.3,33.5,NA
"417","1974-02-21",8.1,4.7,10.8,1.5,0,NA,16.7,40.7,1023.9
"418","1974-02-22",7.2,2.5,12.5,0,0,NA,9.8,37.1,1029.1
"419","1974-02-23",7.2,1.4,14.7,0,0,NA,7.7,25.9,1026.7
"420","1974-02-24",9.6,2.5,17.5,0,0,NA,2.9,22.3,NA
"421","1974-02-25",11.6,6.4,18.6,0,0,NA,4.8,18.4,1022.2
"422","1974-02-26",11.2,8,14.1,0,0,174.6,17.2,42.5,1018.5
"423","1974-02-27",9.1,4.7,12.5,0,0,NA,8.1,16.6,1018.1
"424","1974-02-28",11.4,10.3,13,19.3,0,156.7,37.8,64.8,NA
"425","1974-03-01",11.9,8.6,16.4,16.8,0,186.9,35.6,57.2,1008.2
"426","1974-03-02",8.3,6.4,11.9,5.8,0,176.6,21.3,53.6,1008.8
"427","1974-03-03",7.7,3,12.5,0,0,NA,15,51.8,1015.3
"428","1974-03-04",6.9,0.3,13,0,0,NA,4.7,27.7,1023.3
"429","1974-03-05",9.2,3.6,15.3,0,0,NA,5.6,20.5,NA
"430","1974-03-06",9.7,7.5,12.5,0,0,178.7,18.2,40.7,NA
"431","1974-03-07",7.7,4.1,10.8,12.7,0,167.4,16.4,40.7,NA
"432","1974-03-08",7.2,1.4,14.1,0,0,NA,17.4,59,NA
"433","1974-03-09",7.9,2.5,13.6,0,0,NA,12.5,22.3,1019.9
"434","1974-03-10",10.4,6.4,14.7,0,0,150.4,11.3,22.3,1020.2
"435","1974-03-11",11.1,9.7,13.6,7.1,0,159.1,15.3,27.7,NA
"436","1974-03-12",12.9,7.5,18,0,0,192.3,13.4,37.1,1020.1
"437","1974-03-13",13.1,8,21.9,0,0,NA,9.5,31.3,1021.6
"438","1974-03-14",14.6,10.3,19.7,0,0,NA,7.1,22.3,1017.7
"439","1974-03-15",14.8,10.3,20.3,0,0,NA,5,16.6,1015.2
"440","1974-03-16",16,13.6,19.7,0,0,NA,8.8,20.5,1016.9
"441","1974-03-17",15.2,12.5,19.7,0,0,NA,5.9,14.8,1019.2
"442","1974-03-18",15.2,8.6,21.9,0,0,NA,12.3,44.3,1014.8
"443","1974-03-19",14.1,5.3,23,0,0,NA,7.7,22.3,NA
"444","1974-03-20",13.8,6.9,20.8,0,0,NA,8.1,44.3,NA
"445","1974-03-21",11.2,8.6,15.3,0,0,181.4,14.3,40.7,NA
"446","1974-03-22",11.4,7.5,16.4,0,0,182.4,9.9,31.3,1019
"447","1974-03-23",11,8.6,14.7,0,0,NA,9.1,22.3,NA
"448","1974-03-24",11.4,8,14.7,0,0,NA,10,24.1,1017.5
"449","1974-03-25",11.6,10.3,13.6,8.4,0,NA,7.5,18.4,NA
"450","1974-03-26",14.5,11.9,18.6,5.1,0,156.6,16.6,33.5,1014.5
"451","1974-03-27",12.7,10.8,15.8,5.8,0,182.5,23.8,51.8,1016
"452","1974-03-28",13.2,10.3,15.3,4.3,0,160.7,27.3,46.4,1022.1
"453","1974-03-29",14.9,13.6,17.5,4.8,0,171.7,24.8,53.6,1019.3
"454","1974-03-30",12.7,9.7,15.3,8.9,0,191.7,29.7,50,NA
"455","1974-03-31",10.3,6.4,14.1,3.3,0,165.9,14.8,29.5,1019.6
"456","1974-04-01",10.5,9.1,12.5,9.4,0,172.7,32.1,63,1012.1
"457","1974-04-02",10.2,5.3,15.8,0,0,NA,7.2,35.3,1017.2
"458","1974-04-03",11.2,6.4,16.9,0,0,NA,8.2,35.3,1022.2
"459","1974-04-04",12.7,5.8,18.6,0,0,NA,4.4,22.3,NA
"460","1974-04-05",13.6,10.3,16.9,0.3,0,NA,10,42.5,NA
"461","1974-04-06",12.7,8,18.6,0,0,NA,8.4,33.5,1023
"462","1974-04-07",12.8,5.8,19.1,0,0,NA,4.7,25.9,1021.2
"463","1974-04-08",13.8,9.7,19.1,0.3,0,NA,15.6,59,NA
"464","1974-04-09",10,7.5,13.6,5.1,0,155,14,38.9,NA
"465","1974-04-10",11.8,3,18.6,0,0,NA,9.4,46.4,1021.4
"466","1974-04-11",15.3,8.6,22.5,0,0,330.8,10.5,42.5,1019.4
"467","1974-04-12",14.3,8,20.8,0,0,336.5,16.3,57.2,NA
"468","1974-04-13",14.5,6.4,21.9,0,0,NA,10,35.3,NA
"469","1974-04-14",15.6,5.8,22.5,0,0,NA,3.5,22.3,NA
"470","1974-04-15",14.8,9.1,21.9,0,0,180.9,8.5,22.3,1017.1
"471","1974-04-16",15.2,6.4,23,0,0,NA,2,18.4,1014.5
"472","1974-04-17",14,9.7,19.1,0,0,178.8,11.4,55.4,NA
"473","1974-04-18",9.7,8,11.4,0.8,0,NA,10.8,37.1,1017.6
"474","1974-04-19",12.5,5.8,18.6,0,0,NA,6.2,31.3,1017.8
"475","1974-04-20",14.3,4.7,21.9,0,0,322.5,10.4,42.5,1016.3
"476","1974-04-21",15.8,8.6,23.6,0,0,173.8,8.7,24.1,1017.7
"477","1974-04-22",13.8,9.1,19.7,0,0,179,17.6,46.4,NA
"478","1974-04-23",9.4,6.9,11.4,3.3,0,168.5,15.1,37.1,NA
"479","1974-04-24",9.6,6.4,13.6,3,0,183.3,13.4,63,1016.2
"480","1974-04-25",10,4.7,15.3,0,0,NA,9.4,35.3,1021.3
"481","1974-04-26",11.4,8,15.8,2.3,0,NA,6.9,24.1,1023.4
"482","1974-04-27",12.9,3.6,20.8,0,0,NA,9.6,37.1,1022.3
"483","1974-04-28",15.9,7.5,24.1,0,0,356,15.2,44.3,NA
"484","1974-04-29",18.8,8,28,0,0,316,6.8,27.7,1018.7
"485","1974-04-30",18.9,12.5,26.4,0,0,191.1,11.5,27.7,1017.9
"486","1974-05-01",14.1,9.7,20.8,0,0,173.7,20.8,46.4,1015
"487","1974-05-02",13.7,8,21.4,0,0,216.4,10.5,37.1,1014.6
"488","1974-05-03",15.2,9.1,23,0,0,NA,8,38.9,NA
"489","1974-05-04",16,7.5,25.8,0,0,NA,8.8,29.5,1014.5
"490","1974-05-05",15.5,9.1,24.1,0,0,152.3,13,25.9,NA
"491","1974-05-06",18,9.7,28.6,0,0,NA,6.4,25.9,1010.3
"492","1974-05-07",20.7,12.5,30.3,0,0,194.2,6.9,24.1,NA
"493","1974-05-08",20.6,14.1,29.7,0,0,174.4,10.2,31.3,NA
"494","1974-05-09",17.2,11.4,25.8,0,0,169.9,14.5,40.7,1012.5
"495","1974-05-10",17.5,9.1,27.5,0,0,NA,7.4,27.7,1014.5
"496","1974-05-11",19.3,11.9,28,0,0,NA,7.2,29.5,1011.7
"497","1974-05-12",16.4,10.8,23,0,0,188.2,15.9,33.5,NA
"498","1974-05-13",16.1,9.1,24.1,0,0,NA,8,35.3,1013
"499","1974-05-14",16.1,9.1,25.3,0,0,179.5,11.8,50,1012.3
"500","1974-05-15",14.1,8.6,20.3,0,0,NA,13,38.9,1012.8
"501","1974-05-16",12.8,6.9,19.1,0,0,212.9,11.6,44.3,1012.8
"502","1974-05-17",10.9,5.3,16.4,0,0,203.6,16.1,46.4,NA
"503","1974-05-18",11.1,4.7,16.9,0.3,0,NA,5.4,40.7,NA
"504","1974-05-19",13.5,6.4,20.8,0,0,281.9,10.8,44.3,NA
"505","1974-05-20",14.9,9.1,21.9,0,0,190.3,14.5,33.5,1022
"506","1974-05-21",16.6,8.6,24.7,0,0,NA,7.7,31.3,1018.3
"507","1974-05-22",19,10.8,27.5,0,0,NA,5,31.3,1014
"508","1974-05-23",20,11.4,29.1,0,0,NA,8.7,33.5,NA
"509","1974-05-24",21.1,13,29.1,0,0,NA,6,27.7,1016
"510","1974-05-25",23.5,13.6,33.6,0,0,NA,5.6,25.9,NA
"511","1974-05-26",26.3,16.9,34.7,0,0,NA,2.9,22.3,1009.7
"512","1974-05-27",23.5,15.3,31.9,0,0,169.9,11.2,42.5,1006
"513","1974-05-28",14.7,9.7,20.8,0,0,193.2,22.4,51.8,1010.5
"514","1974-05-29",16.2,9.1,24.7,0,0,211.8,9.8,35.3,1013.6
"515","1974-05-30",20,11.4,30.3,0,0,NA,7.6,35.3,1010.9
"516","1974-05-31",19.4,12.5,28.6,0,0,193.8,11.6,38.9,1011.1
"517","1974-06-01",18.1,10.3,28.6,0,0,150.9,14.2,29.5,NA
"518","1974-06-02",19.8,10.8,30.8,0,0,173.7,12.6,35.3,1012.3
"519","1974-06-03",21.3,12.5,31.9,0,0,195.6,11.1,31.3,1011.9
"520","1974-06-04",23.3,14.7,33,0,0,NA,12.8,42.5,1013.4
"521","1974-06-05",25,18,31.9,0,0,337.6,15.5,44.3,NA
"522","1974-06-06",25.1,18,31.4,0,0,319.2,16.5,55.4,NA
"523","1974-06-07",23.9,18,29.7,0,0,344.2,24.6,72,NA
"524","1974-06-08",24.7,15.3,31.9,0,0,NA,12.5,42.5,NA
"525","1974-06-09",24.5,15.8,32.5,0,0,179.2,9.3,31.3,1010.2
"526","1974-06-10",25.6,16.9,35.3,0,0,NA,6.9,25.9,1011.1
"527","1974-06-11",22.6,15.8,31.9,0,0,157.9,11.9,35.3,NA
"528","1974-06-12",20.3,11.9,31.4,0,0,174,12.8,31.3,1011.7
"529","1974-06-13",19.1,11.9,28.6,0,0,169.4,17.3,51.8,1011
"530","1974-06-14",18.8,11.9,27.5,0,0,167.5,18.2,40.7,1013.8
"531","1974-06-15",19.1,13,27.5,0,0,169,18.4,48.2,NA
"532","1974-06-16",17.3,12.5,23,0,0,200.6,16.2,40.7,1008.6
"533","1974-06-17",18.4,12.5,23.6,0,0,NA,11.4,35.3,1006.8
"534","1974-06-18",18.1,13.6,23,0,0,188.2,15.9,51.8,1007.2
"535","1974-06-19",17.3,13,21.9,12.7,0,200.3,10.8,42.5,1013.1
"536","1974-06-20",21,13,28.6,0,0,NA,7.1,29.5,NA
"537","1974-06-21",24.8,17.5,33,0,0,185.9,7.4,29.5,1009.2
"538","1974-06-22",22.4,15.3,31.4,0,0,180.2,13.5,44.3,NA
"539","1974-06-23",19.6,11.9,29.1,0,0,171,16.4,33.5,1010.9
"540","1974-06-24",20.4,12.5,31.4,0,0,172.4,14.6,38.9,1013.4
"541","1974-06-25",18.8,10.8,27.5,0,0,155.8,15.2,31.3,NA
"542","1974-06-26",20.8,11.9,29.7,0,0,200.2,7.9,31.3,NA
"543","1974-06-27",22.5,12.5,32.5,0,0,NA,7.7,27.7,NA
"544","1974-06-28",26.9,17.5,35.8,0,0,NA,4.6,25.9,NA
"545","1974-06-29",28.4,21.4,36.9,0,0,NA,9.3,35.3,1009.6
"546","1974-06-30",21.5,15.3,29.1,0,0,171.2,17.1,38.9,1009
"547","1974-07-01",22.8,14.7,34.1,0,0,172.5,10.7,NA,1005.2
"548","1974-07-02",22.8,14.7,31.9,0,0,NA,9.3,NA,1006.6
"549","1974-07-03",23.5,16.4,31.9,0,0,178,13.2,NA,NA
"550","1974-07-04",23.4,15.3,34.1,0,0,177.9,11.7,NA,1014.1
"551","1974-07-05",23.8,16.4,33,0,0,169.4,13.2,NA,1008.3
"552","1974-07-06",18.8,13.6,25.3,0,0,177.5,22.8,NA,1007.2
"553","1974-07-07",17.1,11.9,25.3,0.5,0,175.4,19.7,NA,1010.5
"554","1974-07-08",14.8,11.4,18,19.6,0,172.2,11.2,NA,1012.2
"555","1974-07-09",17.8,14.1,22.5,0,0,183,13.6,NA,1013.2
"556","1974-07-10",16.3,11.4,21.9,0,0,164.9,17.3,NA,1015.4
"557","1974-07-11",18.1,10.8,25.8,0,0,NA,7.2,NA,1016.7
"558","1974-07-12",20.9,13,29.1,0,0,NA,6.2,NA,1014.3
"559","1974-07-13",22.9,15.3,31.4,0,0,NA,7.2,NA,NA
"560","1974-07-14",24.2,15.3,33.6,0,0,172.8,5.1,NA,1012.8
"561","1974-07-15",21.6,15.3,29.7,0,0,166.6,17,NA,1012.8
"562","1974-07-16",20.7,13.6,29.1,0,0,180.7,12.9,NA,1013.2
"563","1974-07-17",22.9,15.3,31.9,0,0,174.5,9.9,NA,1013.8
"564","1974-07-18",24.7,17.5,33.6,0,0,NA,8.2,NA,NA
"565","1974-07-19",26.2,18,34.7,0,0,204.6,9.1,NA,1015
"566","1974-07-20",26.3,18.6,34.7,0,0,173.1,10.9,NA,NA
"567","1974-07-21",26.1,16.9,35.3,0,0,NA,6.9,NA,NA
"568","1974-07-22",26.7,16.9,36.4,0,0,191.7,8.2,NA,1012.1
"569","1974-07-23",28.2,19.7,37.5,0,0,NA,5,NA,1010.4
"570","1974-07-24",30.1,20.8,38,0,0,NA,6.6,NA,1011.2
"571","1974-07-25",30.2,23,37.5,0,0,NA,2.9,NA,1011.5
"572","1974-07-26",26.5,20.3,35.3,0,0,162.1,15.9,NA,NA
"573","1974-07-27",23.5,16.9,33.6,0,0,173.9,15.3,NA,1015.4
"574","1974-07-28",23.5,15.3,34.7,0,0,170.3,10.8,NA,NA
"575","1974-07-29",23.8,15.3,35.8,0,0,185.4,8.9,NA,1012.9
"576","1974-07-30",24.3,15.8,35.3,0,0,175,10.7,NA,1011
"577","1974-07-31",22.6,15.8,31.4,0,0,169.5,11.9,NA,1012.3
"578","1974-08-01",25.6,15.8,36.9,0,0,199,8.5,NA,NA
"579","1974-08-02",28.8,19.7,38.6,0,0,NA,6.8,NA,1009.1
"580","1974-08-03",26.3,18.6,36.4,0,0,177,10.8,NA,1009.4
"581","1974-08-04",25.6,16.9,35.8,0,0,173.2,13.4,NA,1011.1
"582","1974-08-05",25.3,18,34.1,0,0,257.6,11.6,NA,1012.3
"583","1974-08-06",27.8,19.1,36.4,0,0,NA,4.5,NA,NA
"584","1974-08-07",24.6,18.6,33,0,0,175.5,14.7,NA,1009.4
"585","1974-08-08",23.6,14.1,34.7,0,0,NA,6.8,NA,1008.8
"586","1974-08-09",24.2,16.9,34.1,0,0,184.8,10.9,NA,1008.8
"587","1974-08-10",21.8,14.7,31.4,0,0,164.5,16.1,NA,1010.9
"588","1974-08-11",20.4,13.6,30.3,0,0,169.7,15,NA,NA
"589","1974-08-12",19.2,13.6,26.4,0,0,171.6,20.3,NA,1013
"590","1974-08-13",19,13,27.5,0,0,172.9,15.5,NA,1013.3
"591","1974-08-14",21.7,10.8,31.9,0,0,NA,5.4,NA,1012.3
"592","1974-08-15",21.7,14.1,30.8,0,0,177.6,12.4,NA,1013.1
"593","1974-08-16",20.1,12.5,30.3,0,0,179.1,12.8,NA,NA
"594","1974-08-17",22,13,31.9,0,0,NA,9.1,NA,NA
"595","1974-08-18",21.7,14.7,30.3,0,0,174,15.4,NA,1013.2
"596","1974-08-19",21.2,14.1,29.1,0,0,NA,10.9,NA,1012.4
"597","1974-08-20",22.7,12.5,31.9,0,0,322.3,5.9,NA,NA
"598","1974-08-21",25.3,18,33.6,0,0,185.9,4.5,NA,1012.3
"599","1974-08-22",27,16.9,36.4,0,0,NA,5.8,NA,1013.1
"600","1974-08-23",27.3,16.9,36.4,0,0,NA,4,NA,NA
"601","1974-08-24",27.3,19.7,36.4,0,0,NA,4.4,NA,NA
"602","1974-08-25",24.8,16.9,33,0,0,176,14,NA,1011
"603","1974-08-26",24.6,16.4,34.7,0,0,186.1,9.2,NA,1012.7
"604","1974-08-27",22.2,14.7,31.9,0,0,180.1,10.8,NA,1011.9
"605","1974-08-28",19.6,13.6,29.7,0,0,165.5,13.4,NA,NA
"606","1974-08-29",19.9,13.6,29.7,0,0,NA,10.3,NA,NA
"607","1974-08-30",19.2,13.6,26.4,0,0,170.6,12.1,NA,1010
"608","1974-08-31",20.8,13.6,30.8,0,0,192.5,8.8,NA,1009.2
"609","1974-09-01",22.8,14.1,33,0,0,198.9,5,NA,1009.3
"610","1974-09-02",23.5,16.9,33.6,0,0,NA,6.5,NA,NA
"611","1974-09-03",21.6,13,31.9,0,0,145.8,10.9,NA,NA
"612","1974-09-04",23.8,15.3,33,0,0,NA,6.2,NA,1009.7
"613","1974-09-05",26,15.8,35.8,0,0,NA,3.3,NA,1010.1
"614","1974-09-06",27,18,35.8,0,0,NA,1.9,NA,1011.7
"615","1974-09-07",26.8,19.1,36.4,0,0,172.9,9.9,NA,1012.3
"616","1974-09-08",22.8,14.7,32.5,0,0,172,10.9,NA,1011.7
"617","1974-09-09",23.9,14.1,34.1,0,0,NA,5.3,NA,1010.8
"618","1974-09-10",26.1,17.5,35.3,0,0,NA,5.2,NA,NA
"619","1974-09-11",24.7,16.4,33,0,0,NA,12.7,NA,NA
"620","1974-09-12",21.7,13.6,32.5,0,0,NA,5.3,NA,NA
"621","1974-09-13",19.9,13.6,29.7,0,0,158.9,11.6,NA,NA
"622","1974-09-14",20.4,13.6,29.7,0,0,177.9,11.1,NA,1013.4
"623","1974-09-15",21.3,14.1,31.4,0,0,183.4,6.4,NA,1016
"624","1974-09-16",21.7,13,31.4,0,0,181.5,5,NA,1015.8
"625","1974-09-17",23.5,15.3,33,0,0,NA,4.6,NA,1013.2
"626","1974-09-18",23.3,15.3,33,0,0,NA,6.6,NA,1011.3
"627","1974-09-19",21.4,13,32.5,0,0,171.2,7.4,NA,1012.7
"628","1974-09-20",22.3,14.1,34.1,0,0,NA,5.3,NA,NA
"629","1974-09-21",22.6,15.3,31.9,0,0,NA,4.9,NA,NA
"630","1974-09-22",21.1,13,31.4,0,0,174.9,7.3,NA,1007
"631","1974-09-23",21.2,11.9,32.5,0,0,NA,6.6,NA,1005.2
"632","1974-09-24",23.4,14.7,35.3,0,0,NA,4.7,NA,1008.2
"633","1974-09-25",18.8,13.6,24.7,0,0,165.7,16.7,NA,1013.2
"634","1974-09-26",18,12.5,25.3,0,0,NA,11.7,NA,1012.5
"635","1974-09-27",18.5,12.5,25.3,0,0,NA,6,NA,NA
"636","1974-09-28",19.1,13.6,26.9,0,0,177.3,8.7,NA,1014.3
"637","1974-09-29",19.2,13.6,25.8,0,0,NA,7.6,NA,NA
"638","1974-09-30",19.7,9.1,29.7,0,0,NA,3.9,NA,NA
"639","1974-10-01",22,12.5,33,0,0,NA,5.8,NA,1012.7
"640","1974-10-02",22.9,18.6,29.7,0,0,181,10.5,NA,1012.6
"641","1974-10-03",18.8,14.7,23.6,0,0,183.9,13.5,NA,1014.2
"642","1974-10-04",18.7,14.1,24.1,0,0,NA,6.5,NA,1012.7
"643","1974-10-05",17.8,10.3,26.4,0,0,NA,4.9,NA,1012.4
"644","1974-10-06",18.5,9.1,27.5,0,0,NA,3.9,NA,1014.1
"645","1974-10-07",19.3,10.8,29.7,0,0,NA,8.3,NA,1015.3
"646","1974-10-08",18.7,15.3,24.1,0,0,204,9.8,NA,1017.6
"647","1974-10-09",18.1,13,23.6,0,0,NA,9.5,NA,NA
"648","1974-10-10",18.4,12.5,26.4,0,0,NA,5.3,NA,NA
"649","1974-10-11",20.6,10.8,31.9,0,0,351.3,10.5,NA,1015.4
"650","1974-10-12",20.8,10.3,31.4,0,0,NA,3.1,NA,1017.9
"651","1974-10-13",20.7,9.7,29.1,0,0,NA,1.1,NA,1018.6
"652","1974-10-14",20.4,10.8,29.1,0,0,NA,1.4,NA,1018.5
"653","1974-10-15",20.7,11.4,31.4,0,0,NA,1.8,NA,NA
"654","1974-10-16",21.4,10.3,33,0,0,NA,3,NA,NA
"655","1974-10-17",21.9,13,30.8,0,0,NA,1.1,NA,1018.1
"656","1974-10-18",21.3,10.8,31.9,0,0,NA,1.4,NA,NA
"657","1974-10-19",20.6,12.5,28,0,0,NA,2.3,NA,1013.2
"658","1974-10-20",18.8,13,25.8,0,0,NA,5.7,NA,1011.3
"659","1974-10-21",16.8,9.1,26.9,0,0,328.6,8,NA,1013.1
"660","1974-10-22",16.4,8,25.3,0,0,NA,2.9,NA,1014.8
"661","1974-10-23",15.6,11.9,20.8,0,0,194.1,13.2,NA,1019.4
"662","1974-10-24",15.1,8.6,21.4,0,0,NA,0.7,NA,NA
"663","1974-10-25",16.4,10.3,22.5,0,0,NA,3.2,NA,1017.3
"664","1974-10-26",17.1,14.1,22.5,0,0,162.5,10.8,NA,1016.3
"665","1974-10-27",15.4,13,20.3,17.5,0,160.4,17.1,NA,1014.1
"666","1974-10-28",14.7,12.5,18,2,0,213.9,18.5,NA,NA
"667","1974-10-29",12.9,7.5,18.6,0,0,296.1,6.4,NA,NA
"668","1974-10-30",13.8,10.3,18,0,0,168.3,8.8,NA,NA
"669","1974-10-31",11.6,9.7,13.6,9.9,0,NA,2.3,NA,NA
"670","1974-11-01",11.9,8,18.6,0,0,NA,7.5,NA,NA
"671","1974-11-02",10.8,4.7,16.9,0,0,NA,2.6,NA,NA
"672","1974-11-03",11.9,5.8,18,0,0,NA,0.8,NA,NA
"673","1974-11-04",12.3,6.4,18,0,0,NA,1.3,NA,1020.4
"674","1974-11-05",12.9,7.5,19.1,0,0,NA,1.7,NA,NA
"675","1974-11-06",13.9,7.5,20.3,0,0,NA,3.5,NA,NA
"676","1974-11-07",13,10.8,15.3,6.9,0,NA,13.6,NA,1015.1
"677","1974-11-08",10.4,6.9,15.3,0,0,312.6,4.4,NA,1019.2
"678","1974-11-09",10.8,4.7,16.9,0,0,NA,1.5,NA,1022
"679","1974-11-10",12.4,6.4,19.1,0,0,NA,2,NA,NA
